Codigo,TipoProducto,PaisOrigen,Linea,Toma,Observacion,Descripcion,Activo
MO-0067,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0077,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0105,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0126,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0132,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0190,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0200,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0217,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0229,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0289,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0290,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0291,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0292,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0293,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0296,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0005,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0006,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0024,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0032,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0038,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0039,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0048,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0053,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0064,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0078,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0094,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0097,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0100,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0101,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0112,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0131,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0137,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0138,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0140,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0142,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0150,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0157,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0158,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0161,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0162,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0167,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0168,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0169,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0176,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0177,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0183,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0191,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0192,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0193,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0199,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0201,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0205,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0206,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0207,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0219,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0221,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0233,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0235,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0240,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0261,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0262,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0271,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0275,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0279,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0280,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0282,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0283,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0284,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0285,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0286,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0003,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0050,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0062,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0051,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0070,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0096,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0109,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0116,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0123,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0129,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0130,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0139,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0145,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0163,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0222,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0226,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0232,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0244,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0248,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0249,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0250,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0015,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0017,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0018,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0019,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0020,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0023,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0030,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0034,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0058,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0059,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0072,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0075,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0076,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0080,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0098,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0099,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0102,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0103,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0104,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0110,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0111,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0118,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0119,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0120,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0121,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0127,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0128,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0143,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0146,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0171,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
MO-0172,Componentes de suspensión          ,CHINA                         ,"Rotulas,Extremos y Axial ",,,,SI
